idx,class,conversation
4722,일반 대화,"야, B 대리 요즘 일 하나도 안 하는 거 같지 않아?  
헐, 나도 그 생각했어. 계속 뭔가 바쁜 척만 하더라.  
그러니까. 진짜 일은 다 신입이 하고 있던데?  
어휴, 일은 안 하고 말만 많아.  
맞아. 나중에 문제 터지면 모른 척할 스타일이야."
4723,일반 대화,"부장님 이번에 또 자기 공으로 돌리겠지?  
ㅋㅋㅋ 무조건이지. 프로젝트는 우리가 다 했는데.  
근데 발표할 때마다 ‘내가 이걸 주도했다’ 이러는 거 짜증 나.  
진짜 저런 거 너무 꼴 보기 싫어.  
맞아. 결국 실적은 다 자기 덕으로 만들잖아."
4724,일반 대화,"야, 김 과장님 요즘 왜 이렇게 까칠해?  
ㅋㅋㅋ 이번에 인사 평가에서 연봉 많이 못 올랐다던데?  
아, 그래서 괜히 우리한테 화풀이하는 거야?  
그런 듯. 요즘 말투도 더 날카롭잖아.  
진짜 피곤하게 하네."
4725,일반 대화,"우리 부서 이번에 복지 혜택 줄어든 거 알지?  
헐, 뭐? 왜?  
예산 줄여야 한다고 해서 우리부터 줄였대.  
진짜 웃긴다. 윗분들 연봉 깎으면 되잖아.  
그러니까. 왜 항상 아래에서 줄이는 거야?"
4726,일반 대화,"야, 신입 이번에도 실수했대.  
이번엔 또 뭐야?  
메일 보낼 때 수신자 잘못 적어서 난리 났대.  
와… 그래도 그 정도는 기본 아니냐?  
그러니까. 한두 번도 아니고 계속 이러면 곤란한데."
4727,일반 대화,"과장님 맨날 ‘내가 젊었을 때는~’ 이러시는 거 너무 피곤해.  
ㅋㅋㅋ 그러니까. 한 번 들으면 끝도 없어.  
맨날 ‘우리 때는 다 야근했다’고 자랑하더라.  
아니, 그게 왜 자랑이야? 그때도 이상한 거였다고.  
진짜 요즘 세대랑 사고방식 차이 너무 심해."
4728,일반 대화,"야, A 팀장이랑 B 팀장 요즘 사이 안 좋은 거 같지 않아?  
ㅋㅋㅋ 맞아. 회의 때마다 은근 신경전 있더라.  
그니까. 아까도 서로 말 끊고 눈치 주고 난리 났던데?  
이러다 터지는 거 아니야?  
가능성 충분하지. 조만간 구경할 일 생길 듯."
4729,일반 대화,"야, 우리 팀 실적 다 우리가 올렸는데, 팀장님이 크레딧 다 가져가네.  
ㅋㅋㅋ 진짜 그러네. 상 받는 것도 팀장님 혼자 받더라.  
어차피 윗분들은 팀장님이 다 했다고 믿겠지.  
그러니까. 진짜 억울하지만 어쩌겠어.  
다음엔 우리가 앞에 나설 기회를 만들어야지."
4730,일반 대화,"야, 부장님 또 커피 타오라고 시켰어?  
ㅋㅋㅋ 오늘 아침에만 두 번째야.  
와, 진짜 요즘 시대에 누가 이런 거 시켜?  
그러니까. 업무랑 상관도 없는데.  
우리 언제까지 이런 거 해야 하냐?"
4731,일반 대화,"야, B 대리 진짜 말 많지 않아?  
헐, 인정. 회의할 때도 쓸데없는 말 너무 많이 해.  
그러니까. 결국 시간만 길어지고 내용은 없음.  
차라리 조용한 게 낫지.  
맞아. 회의 시간 줄여야 하는 거 아닌가 몰라."
4732,일반 대화,"야, C 팀 이번에도 실적 별로였던데?  
ㅋㅋㅋ 그 팀은 원래 그런 거 아냐?  
아니, 근데 왜 항상 핑계를 대는지 모르겠어.  
그러니까. 우리한테 협조 안 해줘서 그렇다는 식으로 말하더라.  
진짜 어이없어."
4733,일반 대화,"야, 회식 자리에서 과장님 또 개인사 이야기 시작했대.  
ㅋㅋㅋ 진짜? 또 몇 년 전 무용담?  
어, 이번엔 자기가 회사에서 얼마나 인정받았는지 얘기함.  
와… 진짜 피곤하다.  
다음엔 1차만 가고 도망가야겠다."
4734,일반 대화,"팀장님 진짜 고집 세지 않냐?  
맞아. 의견 제시하면 무조건 본인 방식대로 하려고 해.  
근데 나중에 문제 생기면 누구 탓할 거 같아?  
당연히 우리지.  
진짜 팀 분위기 망치는 스타일이야."
4735,일반 대화,"야, 신입이랑 일해보니까 어때?  
솔직히 좀 답답해.  
나도. 간단한 것도 매번 물어봐서 시간 다 뺏김.  
그래도 좀 기다려 줘야 하지 않나?  
그럴 수도 있는데, 기본적인 것도 너무 몰라."
4736,일반 대화,"야, 우리 부장님 이번에 출근 몇 시에 한 줄 알아?  
헐, 오늘도 늦었어?  
응, 11시 넘어서 왔더라.  
와… 근데 직원들은 9시까지 나오라고 난리 치잖아.  
진짜 어이없다."
4737,일반 대화,"이번에 승진 누가 했는지 봤어?  
헐, 들었는데 완전 의외던데?  
그러니까. 솔직히 일 제일 못하는 사람이 됐잖아.  
결국 줄 잘 서야 한다는 거지.  
진짜 현타 온다."
4738,일반 대화,"야, A 대리 또 허세 부리던데?  
ㅋㅋㅋ 이번엔 뭐?  
자기 대학 시절 성적 이야기하면서 어쩌고저쩌고.  
헐, 회사랑 뭔 상관이야?  
그러니까. 그냥 안 듣는 게 답이야."
4739,일반 대화,"야, 우리 팀만 왜 야근 이렇게 많아?  
그러니까. 다른 팀은 정시 퇴근인데.  
뭔가 잘못된 거 아냐? 분배가 너무 안 맞아.  
팀장님한테 말해봤자 소용도 없을걸?  
맞아, 그냥 우리가 바보지."
4740,일반 대화,"야, 대리님 또 자기 연애 상담하더라.  
ㅋㅋㅋ 또? 지난번에도 한 시간 동안 얘기했잖아.  
아니, 이번엔 자기가 연애 코치라도 된 것처럼 가르치더라.  
진짜 피곤하다. 나중엔 그냥 듣는 척하고 넘겨야겠어.  
맞아, 괜히 조언해줬다가는 말 길어짐."
4741,일반 대화,"우리 팀장님 이번에도 자료 정리 다 시키더라.  
ㅋㅋㅋ 직접 하는 거 한 번도 못 본 듯.  
그러니까. 맨날 ‘정리 좀 해줘’ 이러면서 넘기잖아.  
어휴, 이번엔 아예 발표 자료까지 떠넘기던데?  
진짜 자기 일은 뭘 하는지 모르겠어."
4742,일반 대화,"야, 이번에 부서 이동한 김 대리 자리 완전 좋다며?  
맞아. 창가 쪽으로 혼자 앉을 수 있는 자리래.  
아니, 우리 팀은 다닥다닥 붙어 있는데 왜 저기는 그렇게 널널하냐?  
그러니까. 자리 배정도 권력 싸움이야.  
진짜 회사 생활 너무 웃기다."
4743,일반 대화,"야, 과장님 또 자기 해외 출장 자랑하더라.  
ㅋㅋㅋ 지난번엔 일본, 이번엔 미국이지?  
아니, 출장이라면서 관광지만 돌아다닌 거 티 나잖아.  
진짜 저런 거 너무 뻔한데, 왜 자기만 모를까?  
그냥 다음엔 리액션 안 해주는 게 답이야."
4744,일반 대화,"야, B 대리 또 지각했어?  
응, 이번 주에만 벌써 세 번째야.  
근데 아무도 뭐라 안 하더라? 우리한테만 엄격하고.  
그러니까. 괜히 일찍 오는 우리가 손해 보는 느낌이야.  
맞아. 다음부터는 우리도 슬슬 늦게 와야 하는 거 아냐?"
4745,일반 대화,"이번에 실적 발표 때 과장님 혼자 다 한 것처럼 말하던데?  
ㅋㅋㅋ 우리 팀이 밤새서 만든 자료였잖아.  
근데 과장님 입에서 ‘제가 이끌었습니다’ 나오더라.  
진짜 짜증 나네. 다음엔 우리가 발표해야 하는 거 아냐?  
맞아. 크레딧은 우리가 가져가야지."
4746,일반 대화,"야, C 대리 요즘 너무 예민하지 않냐?  
맞아. 뭐만 하면 짜증 내고 신경질 부리더라.  
진짜 말 걸기도 부담스러워서 피하게 돼.  
그러니까. 뭔 일 있는지 모르겠지만 너무 피곤함.  
그냥 최대한 접촉 안 하는 게 답이야."
4747,일반 대화,"우리 부장님 이번에 또 출장 핑계로 회식 빠졌대.  
ㅋㅋㅋ 진짜? 지난번에도 그러지 않았어?  
그러니까. 직원들만 앉혀놓고 지는 빠지고.  
진짜 어이없다. 왜 우리만 끌려다녀야 하냐고.  
다음엔 우리도 이유 대고 빠져야겠어."
4748,일반 대화,"야, 신입 또 엉뚱한 자료 제출했대.  
헐, 이번엔 또 뭐야?  
보고서 숫자 다 틀려서 팀장님한테 바로 걸렸대.  
아니, 그래도 몇 달 됐는데 아직도 적응 못 하는 거야?  
그니까. 누가 챙겨줘야 하는 수준인데?"
4749,일반 대화,"야, 과장님 요즘 왜 그렇게 눈치 줘?  
몰라, 회의 때마다 괜히 나한테 시비 거는 느낌이야.  
진짜 짜증 나겠다. 이유라도 알면 덜 답답할 텐데.  
그러니까. 그냥 나만 잡는 느낌이라 피곤해.  
나중에 기회 되면 한 번 대놓고 물어봐야겠어."
4750,일반 대화,"저기요, 혹시 강남역 가려면 어디로 가야 하나요?  
아, 여기서 쭉 직진하시면 2번 출구로 가는 길이 나와요.  
오, 감사합니다! 길이 헷갈려서요.  
네, 조심히 가세요!"
4751,일반 대화,"사장님, 여기 계산이요.  
네~ 봉투 필요하세요?  
아니요, 괜찮아요. 바로 먹고 갈 거라서요.  
넵, 총 3,500원입니다. 감사합니다!  
감사합니다, 사장님도 좋은 하루 보내세요!"
4752,일반 대화,"아, 저기요! 지갑 떨어뜨리셨어요!  
어, 감사합니다! 못 보고 갈 뻔했네요.  
다행이에요. 그냥 가셨으면 큰일 날 뻔했어요.  
그러니까요. 정말 감사합니다!"
4753,일반 대화,"기사님, 여기서 좌회전인가요?  
아뇨, 저기 신호 지나서 좌회전해야 해요.  
아, 네네. 감사합니다. 길이 좀 헷갈려서요.  
괜찮아요. 조심히 운전하세요!"
4754,일반 대화,"저기… 혹시 사진 한 장만 찍어주실 수 있을까요?  
아, 네! 여기 카메라 버튼 누르면 되죠?  
네! 배경 좀 잘 나오게 부탁드려요.  
알겠어요! 하나, 둘, 셋! 네, 잘 나왔어요!  
우와, 감사합니다! 너무 잘 찍어주셨네요."
4755,일반 대화,"사장님, 혹시 이거 다른 색깔도 있나요?  
어, 잠시만요. 아 네! 여기 파란색도 있어요.  
오! 이거 괜찮네요. 그럼 이걸로 할게요.  
네~ 감사합니다! 포장해드릴까요?  
아니요, 그냥 들고 갈게요!"
4756,일반 대화,"저기, 줄 여기 서는 거 맞나요?  
네! 여기서 대기하시면 돼요.  
아, 다행이다. 줄이 너무 길어서 헷갈렸어요.  
그러게요. 저도 처음 와봐서 좀 헷갈렸어요.  
ㅋㅋㅋ 그러네요. 빨리 줄었으면 좋겠어요."
4757,일반 대화,"기사님, 여기서 조금만 더 직진해 주세요.  
네, 알겠습니다. 목적지 거의 다 왔어요.  
아, 네! 여기서 세워주시면 될 것 같아요.  
네, 총 8,900원입니다.  
감사합니다! 기사님도 좋은 하루 보내세요!"
4758,일반 대화,"사장님, 혹시 지금 테이블 있나요?  
네! 저쪽 창가 자리 가능하세요.  
오! 감사합니다. 메뉴판 여기 있나요?  
네, 여기 있습니다. 주문하실 때 불러주세요!"
4759,일반 대화,"저기요, 저 먼저 주문했는데 제 것 아직 안 나왔어요.  
아, 죄송합니다! 주문이 밀려서요. 바로 확인해드릴게요.  
네, 괜찮아요! 그냥 혹시 빠진 건가 싶어서요.  
아니에요. 방금 조리 중이라 조금만 기다려 주세요!"
4760,일반 대화,"어, 저기요! 우산 놓고 가셨어요!  
아! 감사합니다! 비 올까 봐 챙겼는데 놓고 갈 뻔했네요.  
다행이에요. 그냥 가셨으면 돌아오셔야 했을 텐데.  
그러니까요. 덕분에 안 돌아가도 되겠어요!"
4761,일반 대화,"편의점 사장님, 여기 교통카드 충전 가능해요?  
네, 가능합니다. 얼마나 충전해드릴까요?  
5천 원만 충전할게요.  
네, 충전 완료되었습니다!  
감사합니다. 좋은 하루 보내세요!"
4762,일반 대화,"어, 학생, 어디 가는 길이에요?  
아, 학교 가는 중이에요!  
아이고, 요즘 학생들 진짜 힘들겠네.  
ㅋㅋㅋ 네, 할 게 많아요. 할머니도 좋은 하루 보내세요!"
4763,일반 대화,"저기요, 혹시 이 근처에 화장실 어디 있는지 아세요?  
아, 저기 편의점 뒤쪽으로 가시면 공용 화장실 있어요.  
아, 감사합니다! 찾기 어려웠는데 알려주셔서 다행이에요.  
별말씀을요. 잘 다녀오세요!"
4764,일반 대화,"기사님, 여기에서 유턴 가능한가요?  
아뇨, 여기선 안 되고 저기 신호까지 가야 돼요.  
아, 알겠습니다! 그럼 직진해 주세요.  
네, 곧 신호 바뀌니까 조금만 기다리세요."
4765,일반 대화,"사장님, 혹시 이거 교환 가능할까요?  
네! 영수증 있으시면 교환해드릴 수 있어요.  
아, 여기 있어요! 다른 색으로 바꾸고 싶어서요.  
네, 바로 바꿔드릴게요!"
4766,일반 대화,"어, 저기요! 물건 떨어뜨리셨어요!  
어? 감사합니다! 못 보고 갈 뻔했네요.  
다행이에요. 그냥 가셨으면 못 찾았을 수도 있어요.  
그러니까요. 진짜 감사해요!"
4767,일반 대화,"편의점에서 카드를 두고 왔는데 혹시 보관돼 있을까요?  
어, 잠시만요. 아, 여기 있네요!  
아, 다행이다! 너무 급하게 나가서 두고 갔어요.  
네, 잘 찾아가셔서 다행이에요!"
4768,일반 대화,"기사님, 저기 골목으로 들어가 주실 수 있나요?  
네, 근데 여기 좀 좁은데 괜찮으시겠어요?  
네! 저기 앞에서 내려주시면 돼요.  
알겠습니다. 안전하게 모셔다드릴게요!"
4769,일반 대화,"저기요, 혹시 충전기 빌려주실 수 있나요?  
어, 네! 여기 있습니다. 아이폰이세요, 안드로이드세요?  
아이폰이요! 잠깐만 사용해도 될까요?  
네, 괜찮아요. 다 쓰시면 말씀하세요!"
4770,일반 대화,"죄송한데, 저기 가방 좀 들어주실 수 있을까요?  
아, 네! 여기요.  
감사합니다. 아이가 있어서 손이 모자라네요.  
별말씀을요. 조심히 가세요!"
4771,일반 대화,"저기요, 혹시 지금 몇 시인가요?  
아, 네! 지금 3시 15분이에요.  
아, 감사합니다! 핸드폰 배터리가 나가서요.  
네, 별말씀을요!"
4772,일반 대화,"사장님, 혹시 포인트 적립할 수 있나요?  
네! 멤버십 있으세요?  
네, 여기 바코드 찍어주시면 돼요!  
네, 적립 완료되었습니다! 감사합니다!"
4773,일반 대화,"기사님, 여기서 좌회전인가요?  
아, 네. 근데 여기 좌회전 신호가 길어서 조금 걸릴 거예요.  
아, 괜찮습니다! 안전 운전 해주세요.  
네, 알겠습니다!"
4774,일반 대화,"저기요, 줄 서 계신 건가요?  
아, 네! 저 줄 서 있는 중이에요.  
아, 알겠습니다. 저도 뒤에 설게요.  
네, 순서 기다리시면 될 거예요!"
4775,일반 대화,"사장님, 혹시 이 메뉴 맵나요?  
음… 약간 매콤한 편인데 많이 맵진 않아요.  
아, 그럼 괜찮을 것 같아요! 이걸로 하나 주세요.  
네, 바로 준비해드릴게요!"
4776,일반 대화,"어, 저기요! 마스크 떨어뜨리셨어요!  
어? 감사합니다! 전혀 몰랐어요.  
다행이에요. 요즘 마스크 없이 다니기 힘든데.  
그러니까요. 정말 감사해요!"
4777,일반 대화,"사장님, 혹시 이거 환불 가능할까요?  
네, 영수증 있으시면 가능합니다!  
아, 여기 있어요. 다른 걸로 바꾸고 싶어서요.  
네, 교환 도와드릴게요!"
4778,일반 대화,"배달 기사님, 음식 잘 도착했어요!  
네! 확인해주셔서 감사합니다!  
혹시 배달 위치 찾기 어렵진 않으셨나요?  
아뇨! 주소가 정확해서 쉽게 찾았어요!"
4779,일반 대화,"편의점 직원분, 혹시 이거 원플러스원 맞나요?  
네! 이거 하나 사시면 하나 더 가져가시면 돼요.  
아, 그럼 하나 더 가져올게요!  
네! 천천히 고르세요!"
4780,일반 대화,"저기요, 혹시 여기 근처에 약국 있나요?  
네, 저기 길 건너편에 하나 있어요.  
아, 감사합니다! 급하게 약을 사야 해서요.  
네, 조심해서 다녀오세요!"
4781,일반 대화,"카페 직원분, 이거 사이즈 업 가능한가요?  
네! 천 원 추가하시면 라지로 변경 가능하세요.  
아, 그럼 라지로 변경할게요!  
네! 변경해서 주문 도와드릴게요."
4782,일반 대화,"기사님, 여기서 내려주시면 될 것 같아요.  
네! 천천히 정차할게요.  
감사합니다! 잔돈 안 주셔도 돼요.  
오, 감사합니다! 좋은 하루 보내세요!"
4783,일반 대화,"어르신, 버스 먼저 타세요!  
아이고, 고맙네. 젊은 사람이 배려해줘서.  
아닙니다! 천천히 타세요.  
고맙네. 복 받을 거야!"
4784,일반 대화,"사장님, 혹시 이거 유통기한 언제까지인가요?  
잠시만요… 아, 다음 주까지 괜찮아요!  
아, 그럼 하나 사갈게요.  
네! 감사합니다!"
4785,일반 대화,"택시 타려는데 저 먼저 기다리고 있었어요.  
아, 죄송해요. 전 그냥 뒤에 기다릴게요.  
아닙니다! 먼저 타세요. 전 급한 거 아니라서요.  
정말 감사합니다!"
4786,일반 대화,"배달 기사님, 음식 너무 늦게 왔어요.  
아, 죄송합니다! 길이 너무 막혀서요.  
괜찮아요. 다음엔 미리 예상 시간 알려주시면 좋겠어요.  
네! 다음엔 더 신경 쓰겠습니다."
4787,일반 대화,"편의점에서 계산하려는데 카드가 안 되네요.  
아, 네! 다시 한 번 시도해볼게요.  
음… 안 되는데 혹시 다른 카드 있으세요?  
아, 네! 다른 카드로 해볼게요."
4788,일반 대화,"사장님, 혹시 이거 한 장 더 받을 수 있을까요?  
네! 추가 비용은 없습니다. 여기 하나 더 드릴게요.  
감사합니다! 실수로 버려서 다시 필요했어요.  
괜찮아요! 잘 챙겨가세요."
4789,일반 대화,"어, 저기요! 휴대폰 떨어뜨리셨어요!  
헐, 감사합니다! 전혀 몰랐어요.  
다행이에요. 안 깨졌나 확인해보세요.  
네, 괜찮아요! 정말 감사합니다!"
4790,일반 대화,"카페 직원분, 혹시 이거 다이어트 음료 있나요?  
네! 무가당 음료 몇 가지 있어요.  
아, 그러면 추천해주실 수 있나요?  
네! 이거는 칼로리가 낮아서 괜찮아요!"
4791,일반 대화,"편의점에서 카드 결제하려는데 오류가 나네요.  
아, 잠시만요. 다시 한 번 해볼게요.  
네, 이번엔 됐습니다! 감사합니다.  
네! 좋은 하루 보내세요!"
4792,일반 대화,"택배 기사님, 물건 문 앞에 두고 가주실 수 있나요?  
네! 문 앞에 두고 사진 찍어서 보내드릴게요.  
감사합니다! 직접 받을 시간이 안 돼서요.  
네! 안전하게 놔드릴게요."
4793,일반 대화,"저기요, 혹시 근처에 공중전화 있나요?  
음… 아, 저기 편의점 옆에 하나 있어요!  
아, 감사합니다! 핸드폰 배터리가 나가서요.  
네, 얼른 다녀오세요!"
4794,일반 대화,"마트 직원분, 혹시 이거 할인 적용된 가격 맞나요?  
네! 지금 행사 중이라 저 가격이 맞습니다.  
아, 다행이다. 할인인 줄 몰라서 확인하려고 했어요.  
네! 좋은 쇼핑 되세요!"
4795,일반 대화,"택시기사님, 혹시 카드 결제 가능하죠?  
네! 단말기로 결제하시면 됩니다.  
아, 다행이네요. 현금이 없어서요.  
네, 편하게 결제하시면 돼요!"
4796,일반 대화,"편의점에서 현금 인출 가능한가요?  
네, ATM 기계에서 하시면 됩니다.  
아, 감사합니다! 급하게 현금이 필요해서요.  
네! 사용하시고 궁금한 거 있으면 말씀하세요!"
4797,일반 대화,"카페 직원분, 이거 아이스로 변경 가능할까요?  
네! 아이스로 바꿔드릴게요. 추가 요금은 없습니다.  
오, 감사합니다! 아이스로 먹고 싶었어요.  
네! 주문 완료됐습니다."
4798,일반 대화,"택배 기사님, 이거 배송 일정 변경 가능한가요?  
네, 언제 받으실 건가요?  
내일 오전 중으로 받을 수 있을까요?  
네! 그렇게 조정해드리겠습니다!"
4799,일반 대화,"어, 저기요! 가방 열려 있어요!  
헐, 감사합니다! 소지품 빠질 뻔했네요.  
다행이에요. 조심해서 다니세요!  
네, 진짜 감사합니다!"
4800,일반 대화,"저기요, 혹시 혼자 여행 많이 다녀보셨어요?  
네! 저 혼자 여행 자주 가요.  
오, 부럽네요. 저도 혼자 가보고 싶은데 용기가 안 나서요.  
괜찮아요! 처음이 어렵지, 막상 가면 자유롭고 좋아요!"
4801,일반 대화,"택시기사님, 요즘 일 많이 힘드시죠?  
네, 요즘 손님도 줄고 기름값도 올라서 쉽지 않아요.  
그렇겠네요… 저도 회사 다니면서 힘든데, 쉬는 것도 어렵고요.  
그러게요. 그래도 버틸 수밖에 없죠. 같이 힘내요!"
4802,일반 대화,"사장님, 저 요즘 너무 스트레스 받아서 단 게 계속 땡겨요.  
아이고, 그럴 땐 너무 무리하지 말고 천천히 쉬어야 해요.  
근데 회사 일이 많아서 쉬기가 쉽지 않네요.  
그래도 몸 망가지면 더 힘들어요. 오늘은 달달한 거 하나 먹고 힘내요!"
4803,일반 대화,"저기요, 혹시 운동 꾸준히 하시나요?  
네, 웬만하면 일주일에 세 번은 하려고 해요.  
부럽네요. 저는 헬스장 가도 작심삼일이라 고민이에요.  
꾸준히 하려면 너무 무리하지 말고 가볍게 시작하는 게 좋아요!"
4804,일반 대화,"카페 직원분, 요즘 일하면서 힘들진 않으세요?  
요즘 손님이 많아서 좀 바쁘긴 해요.  
저도 직장 다니면서 바쁘고 지치네요. 가끔 도망가고 싶어요.  
그럴 때는 작은 휴식이라도 꼭 챙기세요. 안 그러면 더 지쳐요!"
4805,일반 대화,"저기요, 혹시 영어 공부 어떻게 하세요?  
저는 드라마 많이 보면서 자연스럽게 배웠어요.  
와, 저도 해보려고 했는데 너무 어려워서요.  
처음엔 안 들려도 괜찮아요! 꾸준히 하면 점점 익숙해져요."
4806,일반 대화,"기사님, 운전 오래 하시면 허리 아프지 않으세요?  
아, 허리 진짜 아프죠. 의자도 불편하고요.  
저도 요즘 허리 아파서 고민이에요. 오래 앉아 있는 게 문제인가 봐요.  
맞아요. 가끔 스트레칭이라도 하세요. 조금이라도 덜 아파요."
4807,일반 대화,"편의점 사장님, 요즘 장사 어떠세요?  
솔직히 요즘 많이 힘들어요. 물가도 오르고 손님도 줄고.  
저도 요즘 회사에서 버티는 게 너무 힘들어요.  
다들 힘든 시기예요. 그래도 서로 잘 버텨봐야죠!"
4808,일반 대화,"사장님, 저 피부가 너무 안 좋아져서 고민이에요.  
아이고, 요즘 스트레스 많이 받으셨나 봐요?  
네, 회사 일도 많고 잠도 부족해서 그런가 봐요.  
그럼 수분 섭취라도 잘 챙기세요! 그래야 피부가 좋아져요."
4809,일반 대화,"택시기사님, 운전하시면서 제일 힘든 게 뭐예요?  
손님 태우고도 막히는 길에서 한 시간씩 있을 때요.  
와… 저는 회사에서 가만히 앉아 있어도 힘든데, 운전은 더 힘들겠네요.  
그렇죠. 그래도 손님들이 따뜻하게 말해주면 힘이 나요!"
4810,일반 대화,"저기요, 혹시 알바 오래 해보셨어요?  
네, 저 몇 년 동안 이것저것 해봤어요.  
와, 저는 처음이라 실수할까 봐 걱정이에요.  
처음엔 다 실수해요! 너무 걱정하지 말고 천천히 익히면 돼요."
4811,일반 대화,"카페 직원분, 바쁠 때 정신 없지 않으세요?  
완전 정신 없어요. 주문이 많으면 손이 모자라서요.  
저도 직장에서 정신없이 일하다 보면 멍해져요.  
맞아요. 그래도 쉬는 시간 짧게라도 가지면서 버텨야 해요."
4812,일반 대화,"기사님, 운전 오래 하시면서 제일 기분 좋을 때가 언제세요?  
손님이 ‘고생 많으셨어요’ 하고 인사해줄 때요.  
와… 저는 회사에서도 그런 말 한마디 듣기 어려운데.  
작은 말 한마디가 큰 힘이 되죠. 주변에도 따뜻한 말 많이 해주세요!"
4813,일반 대화,"사장님, 혹시 장사 처음 시작하실 때 힘드셨어요?  
아이고, 처음엔 많이 힘들었죠.  
저도 사업 한 번 해보고 싶은데 너무 겁나요.  
처음은 다 힘들어요. 그래도 하나씩 배우면서 하면 돼요!"
4814,일반 대화,"배달 기사님, 요즘 날씨 덥고 힘드시죠?  
네, 더울 때 오토바이 타면 진짜 체력 소모 심해요.  
와, 저는 에어컨 있는 회사에서도 힘든데… 대단하시네요.  
하하, 그래도 손님들이 ‘고생했어요’ 하면 힘 나요!"
4815,일반 대화,"편의점 사장님, 요즘 알바 구하기 힘들죠?  
맞아요. 요즘은 알바 지원하는 사람도 줄었어요.  
저도 알바 구하려고 하는데 어떤 게 중요할까요?  
성실하게만 하면 돼요. 일은 배우면서 하면 돼요!"
4816,일반 대화,"기사님, 운전하시면서 제일 짜증 날 때가 언제세요?  
급하게 타서 반말하는 손님 태울 때요.  
와, 저도 회사에서 그런 사람들 상대하면 너무 힘들어요.  
그렇죠. 서로 예의 지키면서 살아야 하는데 말이에요!"
4817,일반 대화,"카페 직원분, 혹시 일하면서 손님한테 기분 좋았던 적 있으세요?  
네! 커피 받고 ‘너무 맛있어요’ 하면 보람 느껴요.  
와, 저는 회사에서 그런 칭찬 들어본 적이 없어서 부러워요.  
작은 칭찬이 큰 힘이 되니까, 주변 사람한테도 해보세요!"
4818,일반 대화,"저기요, 혹시 저 이 옷 어울릴까요?  
어! 색깔이 잘 받으시는 거 같아요!  
진짜요? 뭔가 너무 튀는 것 같아서 고민이었어요.  
아니에요! 오히려 개성이 살아서 더 예쁜데요?"
4819,일반 대화,"편의점 사장님, 야간 근무 많이 힘드시죠?  
네, 밤새 있다 보면 피곤해서 힘들어요.  
저도 야근 자주 하는데 몸이 버티질 않아요.  
그러게요. 쉬는 시간이라도 잘 챙기셔야 해요!"
4820,일반 대화,"택시기사님, 요즘 길 많이 막히죠?  
네, 퇴근 시간에는 특히 심해요.  
저도 출퇴근이 너무 힘들어서 이직 고민 중이에요.  
다들 그렇죠. 그래도 급하게 결정하지 말고 천천히 생각하세요!"
4821,일반 대화,"사장님, 요즘 장사 잘 되세요?  
요즘 좀 힘들어요. 손님이 예전만큼 많지가 않네요.  
저도 회사에서 요즘 힘든데 다들 어려운 시기인 거 같아요.  
맞아요. 그래도 버티다 보면 좋은 날 오겠죠!"
4822,일반 대화,"편의점 사장님, 야간 근무 많이 힘드시죠?  
네, 밤새 있다 보면 피곤해서 힘들어요.  
저도 야근 자주 하는데 몸이 버티질 않아요.  
그러게요. 쉬는 시간이라도 잘 챙기셔야 해요!"
4823,일반 대화,"기사님, 운전 오래 하시면 허리 아프지 않으세요?  
아, 허리 진짜 아프죠. 의자도 불편하고요.  
저도 요즘 허리 아파서 고민이에요. 오래 앉아 있는 게 문제인가 봐요.  
맞아요. 가끔 스트레칭이라도 하세요. 조금이라도 덜 아파요."
4824,일반 대화,"카페 직원분, 요즘 일하면서 힘들진 않으세요?  
요즘 손님이 많아서 좀 바쁘긴 해요.  
저도 직장 다니면서 바쁘고 지치네요. 가끔 도망가고 싶어요.  
그럴 때는 작은 휴식이라도 꼭 챙기세요. 안 그러면 더 지쳐요!"
4825,일반 대화,"기사님, 요즘 배달 일 많이 힘드시죠?  
네, 오토바이 타는 것도 위험하고 날씨도 너무 덥네요.  
저도 회사에서 스트레스 너무 많이 받아서 힘들어요.  
그러게요. 서로 잘 버티면서 살아야죠!"
4826,일반 대화,"사장님, 혹시 장사 처음 시작하실 때 힘드셨어요?  
아이고, 처음엔 많이 힘들었죠.  
저도 사업 한 번 해보고 싶은데 너무 겁나요.  
처음은 다 힘들어요. 그래도 하나씩 배우면서 하면 돼요!"
4827,일반 대화,"배달 기사님, 요즘 날씨 덥고 힘드시죠?  
네, 더울 때 오토바이 타면 진짜 체력 소모 심해요.  
와, 저는 에어컨 있는 회사에서도 힘든데… 대단하시네요.  
하하, 그래도 손님들이 ‘고생했어요’ 하면 힘 나요!"
4828,일반 대화,"저기요, 혹시 혼자 여행 많이 다녀보셨어요?  
네! 저 혼자 여행 자주 가요.  
오, 부럽네요. 저도 혼자 가보고 싶은데 용기가 안 나서요.  
괜찮아요! 처음이 어렵지, 막상 가면 자유롭고 좋아요!"
4829,일반 대화,"카페 직원분, 혹시 일하면서 손님한테 기분 좋았던 적 있으세요?  
네! 커피 받고 ‘너무 맛있어요’ 하면 보람 느껴요.  
와, 저는 회사에서도 그런 칭찬 한마디 듣기 어려운데…  
작은 칭찬이 큰 힘이 되니까, 주변 사람한테도 해보세요!"
